4.11812e-11	1.51889e-10	6.85854e-10	2.48125e-09	6.9961e-09	1.50633e-08	2.48662e-08	3.23387e-08	3.52133e-08	3.2295e-08	2.47866e-08	1.49748e-08	6.91654e-09	2.42082e-09	6.41846e-10	1.26664e-10	
4.13045e-11	1.52538e-10	6.87818e-10	2.48409e-09	6.99535e-09	1.5055e-08	2.48573e-08	3.23447e-08	3.52326e-08	3.23002e-08	2.47763e-08	1.4965e-08	6.91456e-09	2.42281e-09	6.43292e-10	1.27068e-10	
4.14272e-11	1.53183e-10	6.89763e-10	2.48689e-09	6.99462e-09	1.50468e-08	2.48486e-08	3.23507e-08	3.52516e-08	3.23054e-08	2.47661e-08	1.49554e-08	6.91259e-09	2.42476e-09	6.44717e-10	1.27467e-10	
4.15491e-11	1.53821e-10	6.91689e-10	2.48967e-09	6.99389e-09	1.50388e-08	2.484e-08	3.23566e-08	3.52705e-08	3.23105e-08	2.4756e-08	1.49458e-08	6.91061e-09	2.42668e-09	6.46124e-10	1.27861e-10	
4.16704e-11	1.54455e-10	6.93596e-10	2.49241e-09	6.99317e-09	1.50308e-08	2.48315e-08	3.23625e-08	3.52891e-08	3.23155e-08	2.47461e-08	1.49363e-08	6.90864e-09	2.42857e-09	6.47512e-10	1.28251e-10	
4.17909e-11	1.55083e-10	6.95484e-10	2.49512e-09	6.99247e-09	1.5023e-08	2.48231e-08	3.23683e-08	3.53074e-08	3.23204e-08	2.47363e-08	1.4927e-08	6.90667e-09	2.43042e-09	6.4888e-10	1.28636e-10	
4.19107e-11	1.55706e-10	6.97354e-10	2.49781e-09	6.99176e-09	1.50152e-08	2.48149e-08	3.2374e-08	3.53256e-08	3.23253e-08	2.47266e-08	1.49177e-08	6.90471e-09	2.43224e-09	6.50231e-10	1.29017e-10	
4.20297e-11	1.56324e-10	6.99205e-10	2.50046e-09	6.99107e-09	1.50076e-08	2.48068e-08	3.23797e-08	3.53435e-08	3.23301e-08	2.4717e-08	1.49085e-08	6.90274e-09	2.43403e-09	6.51563e-10	1.29393e-10	
4.2148e-11	1.56937e-10	7.01038e-10	2.50309e-09	6.99039e-09	1.50001e-08	2.47988e-08	3.23853e-08	3.53612e-08	3.23348e-08	2.47075e-08	1.48995e-08	6.90078e-09	2.43579e-09	6.52876e-10	1.29765e-10	
4.22656e-11	1.57544e-10	7.02853e-10	2.50568e-09	6.98972e-09	1.49927e-08	2.47909e-08	3.23909e-08	3.53787e-08	3.23395e-08	2.46981e-08	1.48905e-08	6.89883e-09	2.43752e-09	6.54172e-10	1.30132e-10	
4.23824e-11	1.58146e-10	7.04649e-10	2.50825e-09	6.98905e-09	1.49854e-08	2.47832e-08	3.23964e-08	3.53959e-08	3.23441e-08	2.46889e-08	1.48816e-08	6.89687e-09	2.43922e-09	6.5545e-10	1.30495e-10	
4.24985e-11	1.58743e-10	7.06429e-10	2.51079e-09	6.9884e-09	1.49782e-08	2.47755e-08	3.24018e-08	3.5413e-08	3.23486e-08	2.46797e-08	1.48728e-08	6.89492e-09	2.44088e-09	6.56711e-10	1.30853e-10	
4.26138e-11	1.59335e-10	7.0819e-10	2.5133e-09	6.98775e-09	1.49711e-08	2.4768e-08	3.24072e-08	3.54299e-08	3.23531e-08	2.46707e-08	1.48641e-08	6.89298e-09	2.44252e-09	6.57954e-10	1.31207e-10	
4.27283e-11	1.59922e-10	7.09935e-10	2.51579e-09	6.98711e-09	1.49641e-08	2.47606e-08	3.24126e-08	3.54465e-08	3.23575e-08	2.46617e-08	1.48555e-08	6.89104e-09	2.44413e-09	6.5918e-10	1.31557e-10	
4.28421e-11	1.60504e-10	7.11662e-10	2.51824e-09	6.98649e-09	1.49572e-08	2.47534e-08	3.24178e-08	3.5463e-08	3.23619e-08	2.46529e-08	1.4847e-08	6.8891e-09	2.44571e-09	6.60389e-10	1.31902e-10	
4.29551e-11	1.61081e-10	7.13372e-10	2.52068e-09	6.98587e-09	1.49504e-08	2.47462e-08	3.24231e-08	3.54792e-08	3.23662e-08	2.46442e-08	1.48386e-08	6.88717e-09	2.44726e-09	6.61581e-10	1.32243e-10	
